ticket_id,created_at,customer_id,customer_city,channel,priority,issue_type,assigned_agent,status,first_response_mins,resolution_hours,csat_score,reopened_flag,resolved_at,sla_target_hours,sla_met_flag,Month Name,Day of Week
70659,2024-12-24 23:58:00,2167,Giza,Phone,Critical,Complaint,Sara,Closed,146.0,44.0,4.0,0,2024-12-26 19:58:00,8,0.0,December,Tuesday
71564,2024-09-28 13:38:00,2564,Alexandria,Phone,Medium,Delivery,Ali,Resolved,509.0,89.0,3.0,0,2024-10-02 06:38:00,48,0.0,September,Saturday
71599,2025-01-11 21:08:00,2219,Zagazig,Phone,Low,Complaint,Omar,Resolved,440.0,18.0,4.0,0,2025-01-12 15:08:00,72,1.0,January,Saturday
71225,2024-12-22 03:23:00,2482,Mansoura,Chat,High,Refund,Mina,Resolved,402.0,23.0,1.0,1,2024-12-23 02:23:00,24,1.0,December,Sunday
70662,2024-12-17 16:00:00,2568,Zagazig,Email,Medium,Technical,Omar,Closed,609.0,109.0,5.0,0,2024-12-22 05:00:00,48,0.0,December,Tuesday
70406,2025-01-01 01:13:00,2167,Cairo,Email,Critical,Account,Ali,Closed,625.0,78.0,4.0,0,2025-01-04 07:13:00,8,0.0,January,Wednesday
71402,2024-10-01 17:02:00,2212,Suez,Phone,High,Technical,Sara,Pending,279.0,,5.0,0,,24,,October,Tuesday
71403,2024-09-15 06:59:00,2599,Suez,Chat,Medium,Account,Farah,Resolved,277.0,45.0,4.0,0,2024-09-17 03:59:00,48,1.0,September,Sunday
71236,2024-12-13 13:11:00,2362,Ismailia,Email,High,Technical,Ali,Closed,273.0,88.0,3.0,0,2024-12-17 05:11:00,24,0.0,December,Friday
70535,2025-02-07 19:06:00,2236,Suez,Phone,Low,Delivery,Mina,Closed,570.0,15.0,2.0,0,2025-02-08 10:06:00,72,1.0,February,Friday
71250,2025-02-20 02:04:00,2381,Mansoura,Chat,Medium,Billing,Unassigned,Resolved,586.0,51.0,4.0,0,2025-02-22 05:04:00,48,0.0,February,Thursday
70033,2024-11-07 11:40:00,2413,Suez,Chat,Medium,Account,Heba,Pending,356.0,,4.0,0,,48,,November,Thursday
70687,2024-09-26 08:58:00,2114,Suez,Chat,Medium,Refund,Omar,Resolved,330.0,61.0,4.0,1,2024-09-28 21:58:00,48,0.0,September,Thursday
71336,2025-02-21 10:13:00,2453,Ismailia,Phone,Low,Billing,Farah,Pending,436.0,122.0,5.0,0,,72,,February,Friday
70838,2024-11-17 14:11:00,2472,Mansoura,Portal,Medium,Technical,Heba,Closed,480.0,102.0,4.0,0,2024-11-21 20:11:00,48,0.0,November,Sunday
71352,2024-09-08 07:47:00,2248,Alexandria,Chat,Medium,Refund,Youssef,Open,191.0,117.0,3.0,0,,48,,September,Sunday
70560,2024-12-10 13:11:00,2268,Tanta,Email,Medium,Refund,Nada,Open,285.0,,4.0,0,,48,,December,Tuesday
71171,2024-10-19 05:06:00,2161,Ismailia,Phone,Medium,Account,Sara,Resolved,718.0,58.0,5.0,0,2024-10-21 15:06:00,48,0.0,October,Saturday
70794,2024-10-30 03:30:00,2359,Suez,Email,High,Complaint,Farah,Open,696.0,,4.0,0,,24,,October,Wednesday
70607,2024-09-20 15:46:00,2195,Giza,Portal,High,Account,Unassigned,Open,411.0,163.0,4.0,0,,24,,September,Friday
71466,2025-01-20 23:45:00,2117,Ismailia,Chat,Low,Complaint,Heba,Resolved,202.0,138.0,4.0,0,2025-01-26 17:45:00,72,0.0,January,Monday
70875,2025-01-30 08:12:00,2181,Ismailia,Chat,Medium,Billing,Youssef,Resolved,292.0,154.0,4.0,1,2025-02-05 18:12:00,48,0.0,January,Thursday
70605,2024-09-17 10:02:00,2388,Zagazig,Chat,Medium,Technical,Nada,Closed,603.0,144.0,5.0,0,2024-09-23 10:02:00,48,0.0,September,Tuesday
70309,2024-09-21 05:34:00,2438,Mansoura,Chat,Low,Billing,Ali,Pending,714.0,118.0,5.0,0,,72,,September,Saturday
70897,2025-02-05 15:48:00,2219,Mansoura,Chat,Low,Complaint,Mina,Resolved,47.0,41.0,3.0,0,2025-02-07 08:48:00,72,1.0,February,Wednesday
71447,2024-11-05 12:06:00,2321,Mansoura,Portal,Medium,Technical,Farah,Resolved,25.0,8.0,5.0,0,2024-11-05 20:06:00,48,1.0,November,Tuesday
70500,2024-11-15 09:30:00,2542,Mansoura,Phone,Low,Refund,Omar,Pending,135.0,128.0,4.0,0,,72,,November,Friday
70935,2024-11-24 02:33:00,2428,Tanta,Chat,Medium,Delivery,Youssef,Resolved,40.0,5.0,5.0,0,2024-11-24 07:33:00,48,1.0,November,Sunday
70766,2025-01-09 09:57:00,2079,Alexandria,Chat,Low,Refund,Nada,Closed,192.0,62.0,4.0,0,2025-01-11 23:57:00,72,1.0,January,Thursday
71397,2025-01-13 09:46:00,2261,Zagazig,Phone,High,Account,Mina,Open,270.0,,3.0,0,,24,,January,Monday
70956,2025-01-22 15:10:00,2321,Giza,Chat,Low,Account,Farah,Resolved,184.0,152.0,2.0,0,2025-01-28 23:10:00,72,0.0,January,Wednesday
70407,2025-02-07 08:00:00,2597,Mansoura,Email,High,Technical,Heba,Resolved,302.0,38.0,3.0,1,2025-02-08 22:00:00,24,0.0,February,Friday
70026,2025-02-04 22:17:00,2493,Suez,Phone,High,Billing,Nada,Pending,182.0,,2.0,0,,24,,February,Tuesday
70208,2024-10-08 23:55:00,2167,Tanta,Chat,Medium,Technical,Omar,Resolved,6.0,53.0,5.0,0,2024-10-11 04:55:00,48,0.0,October,Tuesday
71523,2024-12-08 06:05:00,2239,Tanta,Phone,Critical,Billing,Heba,Pending,255.0,,4.0,0,,8,,December,Sunday
70859,2025-01-09 17:31:00,2571,Zagazig,Portal,Medium,Complaint,Heba,Resolved,414.0,154.0,2.0,0,2025-01-16 03:31:00,48,0.0,January,Thursday
70503,2025-01-12 10:31:00,2332,Zagazig,Chat,Low,Billing,Sara,Open,318.0,,4.0,0,,72,,January,Sunday
70608,2024-12-26 18:32:00,2430,Tanta,Phone,Medium,Complaint,Nada,Closed,643.0,62.0,4.0,0,2024-12-29 08:32:00,48,0.0,December,Thursday
71115,2024-11-16 05:39:00,2574,Suez,Chat,Medium,Refund,Youssef,Resolved,272.0,109.0,3.0,0,2024-11-20 18:39:00,48,0.0,November,Saturday
70610,2024-11-23 23:40:00,2128,Alexandria,Phone,Medium,Billing,Omar,Closed,227.0,96.0,5.0,1,2024-11-27 23:40:00,48,0.0,November,Saturday
70666,2025-01-05 00:40:00,2330,Ismailia,Portal,Low,Delivery,Ali,Pending,126.0,104.0,4.0,0,,72,,January,Sunday
70551,2024-11-09 11:51:00,2303,Suez,Phone,Low,Refund,Youssef,Resolved,712.0,84.0,5.0,0,2024-11-12 23:51:00,72,0.0,November,Saturday
70394,2025-02-23 17:04:00,2579,Giza,Email,Low,Account,Heba,Closed,40.0,42.0,2.0,0,2025-02-25 11:04:00,72,1.0,February,Sunday
70579,2024-11-11 01:39:00,2282,Alexandria,Email,Low,Billing,Mina,Open,206.0,13.0,5.0,1,,72,,November,Monday
70364,2025-01-04 14:58:00,2047,Tanta,Chat,High,Technical,Ali,Resolved,204.0,106.0,4.0,0,2025-01-09 00:58:00,24,0.0,January,Saturday
70495,2024-10-06 00:32:00,2412,Cairo,Email,Medium,Refund,Sara,Resolved,715.0,61.0,4.0,0,2024-10-08 13:32:00,48,0.0,October,Sunday
71154,2025-01-08 02:54:00,2147,Giza,Email,Medium,Technical,Mina,Resolved,137.0,106.0,1.0,0,2025-01-12 12:54:00,48,0.0,January,Wednesday
70369,2025-01-04 11:42:00,2387,Cairo,Email,Medium,Billing,Omar,Resolved,386.0,61.0,5.0,0,2025-01-07 00:42:00,48,0.0,January,Saturday
70416,2025-02-27 05:26:00,2370,Ismailia,Chat,Low,Technical,Omar,Closed,477.0,92.0,5.0,1,2025-03-03 01:26:00,72,0.0,February,Thursday
71070,2025-01-23 03:18:00,2408,Mansoura,Phone,Low,Account,Ali,Resolved,590.0,40.0,4.0,0,2025-01-24 19:18:00,72,1.0,January,Thursday
70554,2024-12-15 17:34:00,2330,Giza,Phone,High,Account,Mina,Resolved,99.0,79.0,1.0,1,2024-12-19 00:34:00,24,0.0,December,Sunday
71292,2024-12-01 09:21:00,2195,Mansoura,Portal,High,Delivery,Nada,Resolved,289.0,162.0,4.0,0,2024-12-08 03:21:00,24,0.0,December,Sunday
71476,2024-09-04 18:02:00,2473,Alexandria,Portal,Critical,Account,Nada,Pending,299.0,,4.0,0,,8,,September,Wednesday
71003,2025-01-04 12:28:00,2567,Giza,Chat,High,Technical,Farah,Resolved,714.0,139.0,4.0,1,2025-01-10 07:28:00,24,0.0,January,Saturday
71575,2025-01-13 21:31:00,2374,Unknown,Email,High,Complaint,Sara,Open,169.0,,5.0,0,,24,,January,Monday
70428,2024-10-29 09:23:00,2373,Alexandria,Phone,Low,Refund,Heba,Resolved,615.0,37.0,3.0,0,2024-10-30 22:23:00,72,1.0,October,Tuesday
71461,2024-12-05 05:57:00,2341,Tanta,Email,Critical,Refund,Farah,Resolved,639.0,100.0,4.0,0,2024-12-09 09:57:00,8,0.0,December,Thursday
70990,2024-10-14 09:51:00,2354,Ismailia,Email,Medium,Complaint,Farah,Resolved,52.0,73.0,4.0,0,2024-10-17 10:51:00,48,0.0,October,Monday
70370,2024-10-10 00:48:00,2042,Ismailia,Phone,Medium,Refund,Youssef,Closed,475.0,28.0,3.0,0,2024-10-11 04:48:00,48,1.0,October,Thursday
70284,2024-11-06 07:05:00,2514,Suez,Email,Medium,Refund,Nada,Resolved,495.0,135.0,4.0,0,2024-11-11 22:05:00,48,0.0,November,Wednesday
71180,2024-11-09 21:51:00,2415,Zagazig,Email,High,Technical,Ali,Resolved,387.0,149.0,5.0,0,2024-11-16 02:51:00,24,0.0,November,Saturday
70646,2024-11-15 15:51:00,2120,Mansoura,Email,Low,Delivery,Mina,Resolved,647.0,124.0,4.0,1,2024-11-20 19:51:00,72,0.0,November,Friday
71015,2024-10-13 03:51:00,2193,Mansoura,Chat,High,Account,Omar,Resolved,221.0,87.0,1.0,0,2024-10-16 18:51:00,24,0.0,October,Sunday
71452,2024-11-02 01:34:00,2211,Alexandria,Email,Medium,Complaint,Sara,Open,142.0,70.0,4.0,0,,48,,November,Saturday
71547,2024-10-31 14:19:00,2599,Alexandria,Chat,Medium,Delivery,Nada,Resolved,105.0,3.0,4.0,0,2024-10-31 17:19:00,48,1.0,October,Thursday
70797,2025-02-12 12:22:00,2075,Zagazig,Portal,Medium,Billing,Unassigned,Resolved,594.0,69.0,5.0,0,2025-02-15 09:22:00,48,0.0,February,Wednesday
71263,2024-12-31 22:19:00,2254,Suez,Email,Low,Technical,Mina,Resolved,315.0,84.0,4.0,0,2025-01-04 10:19:00,72,0.0,December,Tuesday
71587,2024-10-10 03:05:00,2469,Suez,Email,Low,Complaint,Heba,Resolved,415.0,4.0,5.0,0,2024-10-10 07:05:00,72,1.0,October,Thursday
70811,2025-01-09 07:40:00,2168,Giza,Chat,Low,Refund,Sara,Pending,684.0,,4.0,0,,72,,January,Thursday
71473,2024-10-22 22:28:00,2156,Suez,Chat,Medium,Complaint,Omar,Resolved,444.0,120.0,4.0,0,2024-10-27 22:28:00,48,0.0,October,Tuesday
70295,2024-10-08 16:38:00,2283,Suez,Chat,Low,Delivery,Mina,Closed,304.0,32.0,4.0,0,2024-10-10 00:38:00,72,1.0,October,Tuesday
70176,2024-10-13 02:27:00,2367,Alexandria,Email,Low,Billing,Nada,Open,615.0,,5.0,0,,72,,October,Sunday
70866,2024-11-05 18:35:00,2102,Tanta,Email,Low,Delivery,Omar,Resolved,22.0,137.0,2.0,0,2024-11-11 11:35:00,72,0.0,November,Tuesday
70211,2025-02-27 01:34:00,2284,Giza,Portal,Medium,Refund,Ali,Resolved,12.0,142.0,3.0,0,2025-03-04 23:34:00,48,0.0,February,Thursday
71501,2025-02-14 04:46:00,2166,Unknown,Phone,Low,Refund,Youssef,Resolved,247.0,132.0,1.0,0,2025-02-19 16:46:00,72,0.0,February,Friday
71339,2024-10-27 05:42:00,2277,Giza,Chat,Medium,Account,Heba,Resolved,422.0,40.0,5.0,0,2024-10-28 21:42:00,48,1.0,October,Sunday
71219,2025-01-11 06:59:00,2345,Cairo,Chat,High,Technical,Heba,Pending,499.0,151.0,4.0,0,,24,,January,Saturday
70343,2024-11-07 16:18:00,2264,Mansoura,Chat,Medium,Delivery,Mina,Resolved,230.0,93.0,4.0,0,2024-11-11 13:18:00,48,0.0,November,Thursday
70265,2025-02-12 12:05:00,2582,Zagazig,Portal,Medium,Technical,Farah,Pending,380.0,146.0,5.0,0,,48,,February,Wednesday
70654,2025-01-18 23:06:00,2255,Tanta,Chat,Low,Account,Heba,Resolved,712.0,93.0,1.0,0,2025-01-22 20:06:00,72,0.0,January,Saturday
70038,2024-11-17 12:50:00,2270,Cairo,Email,Low,Refund,Ali,Resolved,658.0,1.0,2.0,0,2024-11-17 13:50:00,72,1.0,November,Sunday
70331,2024-11-24 13:58:00,2311,Giza,Portal,Critical,Refund,Nada,Pending,623.0,,5.0,0,,8,,November,Sunday
71060,2024-10-13 04:53:00,2068,Ismailia,Chat,High,Technical,Mina,Closed,669.0,77.0,1.0,0,2024-10-16 09:53:00,24,0.0,October,Sunday
71268,2024-09-25 10:33:00,2089,Tanta,Email,Medium,Account,Youssef,Closed,152.0,140.0,5.0,1,2024-10-01 06:33:00,48,0.0,September,Wednesday
70488,2025-01-11 20:34:00,2314,Unknown,Portal,Medium,Billing,Mina,Pending,119.0,,3.0,0,,48,,January,Saturday
70940,2024-10-14 14:00:00,2033,Mansoura,Email,Low,Account,Ali,Open,604.0,137.0,2.0,0,,72,,October,Monday
70156,2024-12-02 21:41:00,2338,Mansoura,Phone,Low,Account,Omar,Resolved,659.0,89.0,4.0,0,2024-12-06 14:41:00,72,0.0,December,Monday
70270,2024-12-14 07:46:00,2106,Tanta,Phone,Low,Refund,Youssef,Resolved,639.0,165.0,4.0,0,2024-12-21 04:46:00,72,0.0,December,Saturday
71529,2024-11-01 19:49:00,2254,Zagazig,Email,Medium,Complaint,Sara,Resolved,613.0,65.0,4.0,0,2024-11-04 12:49:00,48,0.0,November,Friday
70138,2024-10-03 02:16:00,2099,Tanta,Email,Medium,Billing,Farah,Resolved,16.0,92.0,3.0,0,2024-10-06 22:16:00,48,0.0,October,Thursday
70914,2025-02-12 17:50:00,2198,Cairo,Portal,Low,Refund,Ali,Closed,151.0,65.0,3.0,0,2025-02-15 10:50:00,72,1.0,February,Wednesday
71334,2024-09-08 13:20:00,2279,Zagazig,Portal,Low,Complaint,Sara,Closed,643.0,18.0,3.0,0,2024-09-09 07:20:00,72,1.0,September,Sunday
71474,2024-09-13 02:28:00,2528,Zagazig,Chat,Medium,Delivery,Ali,Resolved,210.0,36.0,4.0,1,2024-09-14 14:28:00,48,1.0,September,Friday
70015,2024-10-15 03:00:00,2087,Giza,Chat,High,Technical,Omar,Open,47.0,,4.0,0,,24,,October,Tuesday
71310,2024-12-27 04:35:00,2480,Zagazig,Portal,Medium,Account,Mina,Resolved,643.0,58.0,5.0,0,2024-12-29 14:35:00,48,0.0,December,Friday
71448,2024-11-02 20:40:00,2196,Ismailia,Portal,Medium,Delivery,Nada,Open,350.0,13.0,2.0,0,,48,,November,Saturday
70366,2024-11-17 23:45:00,2257,Zagazig,Email,Medium,Refund,Heba,Resolved,356.0,20.0,4.0,0,2024-11-18 19:45:00,48,1.0,November,Sunday
71238,2025-01-24 16:15:00,2299,Zagazig,Chat,Medium,Complaint,Ali,Open,486.0,,2.0,0,,48,,January,Friday
70973,2024-09-15 08:34:00,2219,Cairo,Email,Medium,Complaint,Omar,Resolved,607.0,118.0,4.0,0,2024-09-20 06:34:00,48,0.0,September,Sunday
71554,2024-11-04 11:33:00,2388,Suez,Email,Medium,Refund,Nada,Open,292.0,,4.0,0,,48,,November,Monday
70452,2024-12-08 02:19:00,2598,Giza,Email,Medium,Delivery,Ali,Open,319.0,,5.0,0,,48,,December,Sunday
70643,2024-12-25 20:54:00,2546,Suez,Chat,Low,Billing,Heba,Open,527.0,,5.0,0,,72,,December,Wednesday
70520,2025-01-31 18:22:00,2139,Zagazig,Chat,Medium,Account,Heba,Open,417.0,156.0,4.0,0,,48,,January,Friday
71241,2025-02-01 19:35:00,2122,Mansoura,Portal,Medium,Billing,Ali,Pending,195.0,,1.0,0,,48,,February,Saturday
71224,2025-01-07 10:58:00,2319,Mansoura,Phone,High,Billing,Heba,Pending,433.0,,5.0,0,,24,,January,Tuesday
70598,2024-09-05 08:57:00,2363,Giza,Email,Low,Refund,Youssef,Resolved,576.0,161.0,5.0,1,2024-09-12 01:57:00,72,0.0,September,Thursday
71508,2024-11-27 04:08:00,2217,Suez,Phone,Low,Complaint,Ali,Resolved,559.0,163.0,4.0,0,2024-12-03 23:08:00,72,0.0,November,Wednesday
71302,2024-11-21 16:16:00,2405,Ismailia,Phone,Medium,Billing,Mina,Resolved,191.0,148.0,4.0,0,2024-11-27 20:16:00,48,0.0,November,Thursday
70538,2025-02-13 18:38:00,2422,Cairo,Chat,Low,Complaint,Sara,Resolved,289.0,152.0,3.0,0,2025-02-20 02:38:00,72,0.0,February,Thursday
70100,2024-09-07 20:18:00,2386,Alexandria,Chat,Medium,Complaint,Mina,Resolved,65.0,151.0,4.0,0,2024-09-14 03:18:00,48,0.0,September,Saturday
70113,2025-02-08 05:48:00,2521,Suez,Phone,High,Complaint,Ali,Closed,258.0,119.0,3.0,0,2025-02-13 04:48:00,24,0.0,February,Saturday
70005,2024-11-21 22:26:00,2436,Giza,Email,Critical,Complaint,Heba,Open,445.0,,2.0,0,,8,,November,Thursday
70980,2024-11-15 07:38:00,2252,Suez,Portal,Critical,Delivery,Youssef,Resolved,25.0,52.0,4.0,0,2024-11-17 11:38:00,8,0.0,November,Friday
70042,2025-01-16 09:33:00,2032,Unknown,Email,Medium,Billing,Sara,Open,707.0,,2.0,0,,48,,January,Thursday
70052,2024-12-20 02:44:00,2073,Giza,Chat,High,Delivery,Omar,Closed,413.0,30.0,4.0,0,2024-12-21 08:44:00,24,0.0,December,Friday
70363,2024-12-16 17:32:00,2030,Mansoura,Portal,Low,Account,Farah,Open,253.0,29.0,2.0,0,,72,,December,Monday
70996,2024-12-29 00:32:00,2503,Giza,Email,Medium,Delivery,Heba,Pending,641.0,,4.0,0,,48,,December,Sunday
71495,2024-09-25 12:07:00,2017,Tanta,Portal,High,Billing,Ali,Resolved,580.0,36.0,3.0,0,2024-09-27 00:07:00,24,0.0,September,Wednesday
70004,2024-10-02 08:48:00,2206,Giza,Phone,Low,Delivery,Youssef,Open,620.0,,4.0,0,,72,,October,Wednesday
70890,2025-02-07 02:36:00,2402,Giza,Phone,Low,Technical,Farah,Pending,355.0,88.0,4.0,0,,72,,February,Friday
71064,2025-02-22 09:54:00,2044,Giza,Chat,High,Technical,Nada,Resolved,52.0,65.0,4.0,0,2025-02-25 02:54:00,24,0.0,February,Saturday
70153,2024-12-24 08:45:00,2021,Suez,Portal,Low,Account,Omar,Resolved,80.0,20.0,4.0,0,2024-12-25 04:45:00,72,1.0,December,Tuesday
71227,2024-12-02 14:55:00,2210,Tanta,Phone,Medium,Complaint,Farah,Resolved,529.0,56.0,4.0,0,2024-12-04 22:55:00,48,0.0,December,Monday
71470,2024-09-17 05:14:00,2399,Ismailia,Chat,Medium,Account,Ali,Pending,192.0,,4.0,0,,48,,September,Tuesday
70147,2024-09-14 21:49:00,2429,Cairo,Chat,Medium,Technical,Heba,Closed,66.0,26.0,4.0,0,2024-09-15 23:49:00,48,1.0,September,Saturday
70752,2024-11-15 01:51:00,2117,Tanta,Chat,Medium,Technical,Unassigned,Open,490.0,,5.0,0,,48,,November,Friday
70091,2024-10-31 17:19:00,2373,Mansoura,Phone,Medium,Account,Ali,Resolved,282.0,90.0,5.0,0,2024-11-04 11:19:00,48,0.0,October,Thursday
70977,2024-11-29 14:14:00,2119,Mansoura,Portal,Medium,Technical,Heba,Resolved,553.0,10.0,4.0,0,2024-11-30 00:14:00,48,1.0,November,Friday
70195,2025-01-04 21:31:00,2551,Tanta,Portal,Critical,Account,Mina,Closed,664.0,123.0,2.0,0,2025-01-10 00:31:00,8,0.0,January,Saturday
71483,2024-12-11 18:34:00,2170,Alexandria,Phone,High,Account,Mina,Resolved,354.0,154.0,5.0,0,2024-12-18 04:34:00,24,0.0,December,Wednesday
71378,2024-11-10 22:08:00,2406,Mansoura,Email,High,Account,Omar,Open,,,4.0,0,,24,,November,Sunday
71113,2024-12-21 22:45:00,2567,Suez,Chat,Low,Delivery,Farah,Resolved,648.0,59.0,5.0,0,2024-12-24 09:45:00,72,1.0,December,Saturday
70536,2025-01-16 13:45:00,2418,Ismailia,Portal,Critical,Technical,Sara,Resolved,522.0,101.0,4.0,0,2025-01-20 18:45:00,8,0.0,January,Thursday
71087,2024-09-20 04:26:00,2455,Ismailia,Chat,High,Delivery,Farah,Resolved,455.0,167.0,5.0,0,2024-09-27 03:26:00,24,0.0,September,Friday
70105,2024-12-03 11:44:00,2341,Cairo,Phone,Low,Account,Omar,Resolved,197.0,155.0,1.0,0,2024-12-09 22:44:00,72,0.0,December,Tuesday
70858,2024-10-14 05:12:00,2578,Cairo,Chat,Low,Technical,Sara,Closed,185.0,125.0,3.0,0,2024-10-19 10:12:00,72,0.0,October,Monday
70550,2024-10-21 14:10:00,2273,Ismailia,Portal,Low,Complaint,Nada,Resolved,82.0,86.0,4.0,0,2024-10-25 04:10:00,72,0.0,October,Monday
70600,2024-12-11 12:28:00,2515,Tanta,Portal,Medium,Account,Omar,Resolved,182.0,108.0,4.0,0,2024-12-16 00:28:00,48,0.0,December,Wednesday
70951,2025-02-23 09:58:00,2163,Mansoura,Chat,Medium,Complaint,Ali,Resolved,163.0,113.0,4.0,0,2025-02-28 02:58:00,48,0.0,February,Sunday
70566,2024-12-05 06:15:00,2585,Giza,Email,Critical,Complaint,Ali,Resolved,581.0,83.0,5.0,0,2024-12-08 17:15:00,8,0.0,December,Thursday
71211,2025-02-24 03:00:00,2456,Mansoura,Phone,Low,Technical,Nada,Resolved,363.0,,4.0,0,2025-02-24 09:00:00,72,,February,Monday
71200,2025-02-22 00:12:00,2528,Mansoura,Chat,High,Account,Youssef,Resolved,470.0,70.0,2.0,0,2025-02-24 22:12:00,24,0.0,February,Saturday
70783,2024-11-20 12:53:00,2277,Zagazig,Chat,Medium,Technical,Heba,Resolved,637.0,19.0,2.0,0,2024-11-21 07:53:00,48,1.0,November,Wednesday
70644,2024-09-24 00:25:00,2399,Zagazig,Portal,Low,Account,Youssef,Closed,623.0,111.0,4.0,0,2024-09-28 15:25:00,72,0.0,September,Tuesday
70649,2025-02-28 17:02:00,2107,Tanta,Chat,High,Refund,Omar,Resolved,60.0,75.0,5.0,0,2025-03-03 20:02:00,24,0.0,February,Friday
70255,2024-10-26 09:10:00,2542,Tanta,Phone,Low,Account,Youssef,Closed,403.0,89.0,5.0,0,2024-10-30 02:10:00,72,0.0,October,Saturday
70961,2024-09-14 22:32:00,2117,Alexandria,Portal,Medium,Delivery,Nada,Closed,204.0,75.0,3.0,0,2024-09-18 01:32:00,48,0.0,September,Saturday
70985,2024-09-09 05:54:00,2208,Alexandria,Phone,Critical,Technical,Sara,Open,433.0,,4.0,0,,8,,September,Monday
70185,2024-11-09 06:06:00,2598,Ismailia,Email,High,Delivery,Sara,Resolved,660.0,52.0,5.0,0,2024-11-11 10:06:00,24,0.0,November,Saturday
70868,2024-10-31 21:30:00,2556,Alexandria,Email,Critical,Delivery,Mina,Resolved,311.0,128.0,3.0,0,2024-11-06 05:30:00,8,0.0,October,Thursday
70311,2024-12-23 08:54:00,2146,Suez,Chat,Critical,Delivery,Ali,Closed,667.0,57.0,3.0,0,2024-12-25 17:54:00,8,0.0,December,Monday
70725,2024-12-29 03:56:00,2299,Giza,Chat,Medium,Refund,Farah,Open,612.0,121.0,5.0,0,,48,,December,Sunday
71309,2024-11-12 16:37:00,2148,Suez,Email,Low,Complaint,Mina,Open,264.0,,4.0,0,,72,,November,Tuesday
70021,2024-12-03 22:37:00,2280,Alexandria,Phone,High,Refund,Sara,Pending,114.0,41.0,5.0,0,,24,,December,Tuesday
71223,2025-02-07 16:58:00,2090,Suez,Portal,Low,Refund,Heba,Resolved,551.0,167.0,4.0,0,2025-02-14 15:58:00,72,0.0,February,Friday
70727,2025-02-24 23:17:00,2130,Giza,Phone,High,Complaint,Heba,Open,61.0,,4.0,0,,24,,February,Monday
70445,2024-09-23 22:06:00,2047,Giza,Portal,High,Complaint,Omar,Resolved,,12.0,4.0,0,2024-09-24 10:06:00,24,1.0,September,Monday
70709,2024-10-14 11:52:00,2377,Mansoura,Email,Medium,Account,Youssef,Pending,354.0,146.0,4.0,0,,48,,October,Monday
70397,2024-09-20 08:36:00,2085,Suez,Phone,Critical,Billing,Farah,Open,432.0,,4.0,0,,8,,September,Friday
71198,2024-10-24 13:51:00,2034,Zagazig,Portal,Low,Complaint,Youssef,Resolved,288.0,55.0,4.0,0,2024-10-26 20:51:00,72,1.0,October,Thursday
71192,2025-01-28 18:42:00,2021,Alexandria,Email,Low,Billing,Sara,Open,102.0,122.0,3.0,0,,72,,January,Tuesday
70192,2024-10-19 02:04:00,2469,Alexandria,Chat,Medium,Technical,Omar,Pending,323.0,152.0,3.0,0,,48,,October,Saturday
70499,2025-01-31 10:02:00,2123,Suez,Phone,Medium,Account,Nada,Resolved,259.0,74.0,5.0,0,2025-02-03 12:02:00,48,0.0,January,Friday
70387,2025-01-24 19:31:00,2056,Ismailia,Portal,Medium,Complaint,Nada,Resolved,647.0,65.0,4.0,0,2025-01-27 12:31:00,48,0.0,January,Friday
71319,2024-09-27 06:21:00,2133,Unknown,Email,Medium,Refund,Youssef,Resolved,137.0,78.0,3.0,0,2024-09-30 12:21:00,48,0.0,September,Friday
70534,2024-10-16 01:14:00,2469,Alexandria,Chat,Low,Account,Ali,Pending,243.0,,3.0,0,,72,,October,Wednesday
70313,2024-09-19 15:48:00,2060,Alexandria,Email,Medium,Refund,Mina,Resolved,494.0,60.0,5.0,0,2024-09-22 03:48:00,48,0.0,September,Thursday
71222,2025-01-29 11:24:00,2289,Tanta,Phone,Medium,Technical,Farah,Resolved,499.0,37.0,5.0,0,2025-01-31 00:24:00,48,1.0,January,Wednesday
71388,2025-01-09 04:16:00,2352,Mansoura,Chat,Low,Account,Mina,Resolved,668.0,76.0,3.0,1,2025-01-12 08:16:00,72,0.0,January,Thursday
71095,2024-09-04 12:18:00,2153,Suez,Chat,Low,Account,Sara,Resolved,607.0,104.0,4.0,0,2024-09-08 20:18:00,72,0.0,September,Wednesday
70894,2025-01-01 12:01:00,2157,Giza,Chat,High,Refund,Nada,Pending,511.0,,4.0,0,,24,,January,Wednesday
70047,2024-11-13 10:48:00,2107,Cairo,Phone,High,Account,Unassigned,Resolved,320.0,126.0,5.0,0,2024-11-18 16:48:00,24,0.0,November,Wednesday
71102,2024-09-15 01:16:00,2245,Zagazig,Phone,High,Delivery,Nada,Closed,572.0,52.0,4.0,0,2024-09-17 05:16:00,24,0.0,September,Sunday
70862,2024-11-18 02:35:00,2269,Unknown,Chat,Medium,Technical,Mina,Open,434.0,,4.0,0,,48,,November,Monday
70009,2024-10-14 19:47:00,2247,Tanta,Chat,Medium,Account,Ali,Pending,418.0,,4.0,0,,48,,October,Monday
71593,2025-02-27 11:02:00,2331,Mansoura,Chat,Low,Billing,Nada,Pending,310.0,,4.0,0,,72,,February,Thursday
71459,2025-01-12 14:43:00,2244,Tanta,Email,Low,Technical,Nada,Closed,630.0,88.0,5.0,0,2025-01-16 06:43:00,72,0.0,January,Sunday
